Book Row,Book Name,Book URL,Book Type,Book Price,Book UPC,Book Availability,Books Available,Book Reviews,Book Rating
405,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,https://books.toscrape.com/catalogue/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html,nonfiction,50.66,52aa3d79b1cee455,In stock,3,0,3
406,"Unstuffed: Decluttering Your Home, Mind, and Soul",https://books.toscrape.com/catalogue/unstuffed-decluttering-your-home-mind-and-soul_296/index.html,nonfiction,58.09,b830685072fa871f,In stock,3,0,1
407,Under the Banner of Heaven: A Story of Violent Faith,https://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html,nonfiction,30.00,599a4f98bb193368,In stock,3,0,1
408,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",https://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html,nonfiction,53.51,2173a2ce35f6ace1,In stock,3,0,1
409,The Name of God is Mercy,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html,nonfiction,37.25,0baf71623648413a,In stock,3,0,2
410,Stiff: The Curious Lives of Human Cadavers,https://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html,nonfiction,36.74,a11ae5f07572ef49,In stock,3,0,3
411,Spilled Milk: Based on a True Story,https://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html,nonfiction,49.51,f08667e4c0458f37,In stock,3,0,1
412,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",https://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html,nonfiction,41.67,89cad3f37c9ce226,In stock,3,0,4
413,Outliers: The Story of Success,https://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html,nonfiction,14.16,09a7b0b566ad6225,In stock,3,0,1
414,Notes from a Small Island (Notes From a Small Island #1),https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,nonfiction,40.17,cb65e49993db9a93,In stock,3,0,1
415,Night (The Night Trilogy #1),https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html,nonfiction,13.51,c4d9fce9eff3b8ba,In stock,3,0,1
416,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,nonfiction,57.83,7980fa06f2b704d8,In stock,3,0,1
417,Letter to a Christian Nation,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html,nonfiction,22.20,1de75f05d57bfc10,In stock,3,0,1
418,Let's Pretend This Never Happened: A Mostly True Memoir,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,nonfiction,45.11,1246e4ffeb5ac4ea,In stock,3,0,1
419,It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,nonfiction,42.38,d4a29356fc992879,In stock,3,0,1
420,Into the Wild,https://books.toscrape.com/catalogue/into-the-wild_177/index.html,nonfiction,56.70,a7c3f1010d64799a,In stock,3,0,5
421,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,nonfiction,28.85,d8292cd5f1aca291,In stock,3,0,3
422,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,nonfiction,28.88,8010c7c148057fd3,In stock,3,0,2
423,Gratitude,https://books.toscrape.com/catalogue/gratitude_163/index.html,nonfiction,26.66,c300cc9326592b65,In stock,3,0,5
424,Disrupted: My Misadventure in the Start-Up Bubble,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,nonfiction,15.28,81372abc86f65c79,In stock,3,0,5
425,Brave Enough,https://books.toscrape.com/catalogue/brave-enough_135/index.html,nonfiction,51.32,fd2337c1b73b686e,In stock,3,0,5
426,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,nonfiction,27.35,e256de8aa0c2115f,In stock,3,0,2
427,Blink: The Power of Thinking Without Thinking,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,nonfiction,21.74,0bbc48294707ba96,In stock,3,0,5
428,Black Flags: The Rise of ISIS,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,nonfiction,40.87,860318b8e244f39c,In stock,3,0,1
429,Are We Smart Enough to Know How Smart Animals Are?,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,nonfiction,56.58,da0349a87c8caa2f,In stock,3,0,1
430,A Walk in the Woods: Rediscovering America on the Appalachian Trail,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,nonfiction,30.48,bcee4f289ff6699c,In stock,3,0,4
431,"The Suffragettes (Little Black Classics, #96)",https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,nonfiction,11.89,d2185b65af52d68c,In stock,2,0,2
432,Kindle Paperwhite User's Guide,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,nonfiction,34.00,fb495f9f9015a772,In stock,2,0,3
433,H is for Hawk,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,nonfiction,57.42,b6d3f4f4ee1f6069,In stock,2,0,5
434,Travels with Charley: In Search of America,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,nonfiction,57.82,0268f149d014b389,In stock,1,0,5
435,The Tumor,https://books.toscrape.com/catalogue/the-tumor_85/index.html,nonfiction,41.56,6514add13c82b115,In stock,1,0,5
436,The End of the Jesus Era (An Investigation #1),https://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,nonfiction,14.40,09659d1639a1f978,In stock,1,0,1
437,"Eat, Pray, Love",https://books.toscrape.com/catalogue/eat-pray-love_16/index.html,nonfiction,51.32,df56868afd166557,In stock,1,0,3
438,Rip it Up and Start Again,https://books.toscrape.com/catalogue/rip-it-up-and-start-again_986/index.html,music,35.02,a34ba96d4081e6a4,In stock,19,0,5
439,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",https://books.toscrape.com/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,music,57.25,deda3e61b9514b83,In stock,19,0,3
440,How Music Works,https://books.toscrape.com/catalogue/how-music-works_979/index.html,music,37.32,327f68a59745c102,In stock,19,0,2
441,Love Is a Mix Tape (Music #1),https://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,music,18.03,adb5f51c2e2ab13f,In stock,14,0,1
442,Please Kill Me: The Uncensored Oral History of Punk,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html,music,31.19,4a823d80aa30dbb0,In stock,8,0,4
443,Kill 'Em and Leave: Searching for James Brown and the American Soul,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,music,45.05,39eefec3a8498dde,In stock,8,0,5
444,"Chronicles, Vol. 1",https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,music,52.60,4781b6bfd6f7a2c5,In stock,7,0,2
445,This Is Your Brain on Music: The Science of a Human Obsession,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,music,38.40,bc209a900101f28d,In stock,5,0,1
446,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,music,12.36,2ba5ccc84d35006c,In stock,4,0,3
447,No One Here Gets Out Alive,https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,music,20.02,3a95f5a2df4ff921,In stock,4,0,5
448,Life,https://books.toscrape.com/catalogue/life_104/index.html,music,31.58,637e5a45062aa548,In stock,2,0,5
449,Old Records Never Die: One Man's Quest for His Vinyl and His Past,https://books.toscrape.com/catalogue/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,music,55.66,a1985630339f4b3d,In stock,1,0,2
450,Forever Rockers (The Rocker #12),https://books.toscrape.com/catalogue/forever-rockers-the-rocker-12_19/index.html,music,28.80,e564c3f1a93ccf2e,In stock,1,0,3
451,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",https://books.toscrape.com/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,default,17.93,e72a5dfc7e9267b2,In stock,19,0,3
452,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,https://books.toscrape.com/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,default,22.60,e10e1e165dc8be4a,In stock,19,0,4
453,"Starving Hearts (Triangular Trade Trilogy, #1)",https://books.toscrape.com/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,default,13.99,0312262ecafa5a40,In stock,19,0,2
454,America's Cradle of Quarterbacks: Western Pennsylvania's Football Factory from Johnny Unitas to Joe Montana,https://books.toscrape.com/catalogue/americas-cradle-of-quarterbacks-western-pennsylvanias-football-factory-from-johnny-unitas-to-joe-montana_974/index.html,default,22.50,c7d160c2c0de586f,In stock,19,0,3
455,Aladdin and His Wonderful Lamp,https://books.toscrape.com/catalogue/aladdin-and-his-wonderful-lamp_973/index.html,default,53.13,904208d6aa64b655,In stock,19,0,3
456,Penny Maybe,https://books.toscrape.com/catalogue/penny-maybe_965/index.html,default,33.29,668fe56b17cfcd4f,In stock,18,0,3
457,Maude (1883-1993):She Grew Up with the country,https://books.toscrape.com/catalogue/maude-1883-1993she-grew-up-with-the-country_964/index.html,default,18.02,094b269567e1c300,In stock,18,0,2
458,"The Inefficiency Assassin: Time Management Tactics for Working Smarter, Not Longer",https://books.toscrape.com/catalogue/the-inefficiency-assassin-time-management-tactics-for-working-smarter-not-longer_935/index.html,default,20.59,8c9e6bf2467d740d,In stock,16,0,5
459,Soul Reader,https://books.toscrape.com/catalogue/soul-reader_926/index.html,default,39.58,e6af5bf1163c1151,In stock,16,0,2
460,Bossypants,https://books.toscrape.com/catalogue/bossypants_883/index.html,default,49.46,74baabfc8fd84b38,In stock,16,0,2
461,A World of Flavor: Your Gluten Free Passport,https://books.toscrape.com/catalogue/a-world-of-flavor-your-gluten-free-passport_879/index.html,default,42.95,70ed59f194b3c556,In stock,16,0,1
462,"A Piece of Sky, a Grain of Rice: A Memoir in Four Meditations",https://books.toscrape.com/catalogue/a-piece-of-sky-a-grain-of-rice-a-memoir-in-four-meditations_878/index.html,default,56.76,8a380641491d43ed,In stock,16,0,5
463,Tracing Numbers on a Train,https://books.toscrape.com/catalogue/tracing-numbers-on-a-train_869/index.html,default,41.60,d7d6d50c1e3d0b81,In stock,15,0,3
464,Thirteen Reasons Why,https://books.toscrape.com/catalogue/thirteen-reasons-why_866/index.html,default,52.72,bc2a85fd35fdc7bd,In stock,15,0,1
465,The Secret (The Secret #1),https://books.toscrape.com/catalogue/the-secret-the-secret-1_859/index.html,default,27.37,961f18db4f138211,In stock,15,0,4
466,The Psychopath Test: A Journey Through the Madness Industry,https://books.toscrape.com/catalogue/the-psychopath-test-a-journey-through-the-madness-industry_857/index.html,default,36.00,e98a4efa85070c2f,In stock,15,0,2
467,The Kite Runner,https://books.toscrape.com/catalogue/the-kite-runner_847/index.html,default,41.82,eac1a180047ad54e,In stock,15,0,4
468,The Girl on the Train,https://books.toscrape.com/catalogue/the-girl-on-the-train_844/index.html,default,55.02,e956d67c9bcc5809,In stock,15,0,2
469,The Emerald Mystery,https://books.toscrape.com/catalogue/the-emerald-mystery_842/index.html,default,23.15,d6670dfe3e7b42bd,In stock,15,0,2
470,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,https://books.toscrape.com/catalogue/the-bridge-to-consciousness-im-writing-the-bridge-between-science-and-our-old-and-new-beliefs_840/index.html,default,32.00,efc3768127714ec3,In stock,15,0,3
471,The Art of War,https://books.toscrape.com/catalogue/the-art-of-war_838/index.html,default,33.34,e7469e22b5bfb3e7,In stock,15,0,5
472,Secrets and Lace (Fatal Hearts #1),https://books.toscrape.com/catalogue/secrets-and-lace-fatal-hearts-1_829/index.html,default,20.27,ad04ad9fc179fc5d,In stock,15,0,1
473,Romero and Juliet: A Tragic Tale of Love and Zombies,https://books.toscrape.com/catalogue/romero-and-juliet-a-tragic-tale-of-love-and-zombies_827/index.html,default,36.94,e656e280bc8edd56,In stock,15,0,1
474,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,https://books.toscrape.com/catalogue/poses-for-artists-volume-1-dynamic-and-sitting-poses-an-essential-reference-for-figure-drawing-and-the-human-form_825/index.html,default,41.06,d9c643fa1fc57bdb,In stock,15,0,1
475,Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),https://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html,default,10.76,af96613fdd793a3c,In stock,15,0,1
476,Large Print Heart of the Pride,https://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html,default,19.15,c1afd71fc86bf682,In stock,15,0,2
477,Grumbles,https://books.toscrape.com/catalogue/grumbles_812/index.html,default,22.16,d163dd6c352fbcd2,In stock,15,0,2
478,First Steps for New Christians (Print Edition),https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html,default,29.00,2f88b08bf0a0e367,In stock,15,0,1
479,Eureka Trivia 6.0,https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html,default,54.59,29c0025455f8c585,In stock,15,0,4
480,Drive: The Surprising Truth About What Motivates Us,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html,default,34.95,6ffb36aaeff1c81e,In stock,15,0,4
481,Done Rubbed Out (Reightman & Bailey #1),https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html,default,37.72,f6d967cdadc6fbd9,In stock,15,0,5
482,Beauty Restored (Riley Family Legacy Novellas #3),https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html,default,11.11,3f69e667a67e54d9,In stock,15,0,2
483,Ayumi's Violin,https://books.toscrape.com/catalogue/ayumis-violin_791/index.html,default,15.48,05f7c6d9a4e582d3,In stock,15,0,2
484,Anonymous,https://books.toscrape.com/catalogue/anonymous_790/index.html,default,46.82,d24b829be2ca81c4,In stock,15,0,4
485,Amy Meets the Saints and Sages,https://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html,default,18.46,7ebfa6c1bee69e1e,In stock,15,0,3
486,Amatus,https://books.toscrape.com/catalogue/amatus_787/index.html,default,50.54,ffd54178acc9a6a5,In stock,15,0,5
487,V for Vendetta (V for Vendetta Complete),https://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html,default,37.10,4a1debca3135ff37,In stock,14,0,4
488,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",https://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html,default,45.95,76c84daa539426e2,In stock,14,0,2
489,The Wright Brothers,https://books.toscrape.com/catalogue/the-wright-brothers_769/index.html,default,56.80,08b2f71d93836313,In stock,14,0,4
490,The Songs of the Gods,https://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html,default,44.48,00c4543ec6bd25b4,In stock,14,0,5
491,The Rosie Project (Don Tillman #1),https://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,default,54.04,012094e90a4b908d,In stock,14,0,1
492,The Power of Habit: Why We Do What We Do in Life and Business,https://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,default,16.88,6bdd909329435e80,In stock,14,0,3
